Name, Happiness Before, Start Time, Happiness After, Shots Taken, Shots Scored, End Time
Sorcha, Sad, 2024-03-02 20:37, OK, 7, 7, 2024-03-02 20:59
Caoilfhionn, Sad, 2024-02-27 06:04, OK, 9, 3, 2024-02-27 06:10
Scarlett, Sad, 2024-03-02 12:36, OK, 3, 2, 2024-03-02 13:12
Dara, OK, 2024-02-26 03:07, OK, 10, 7, 2024-02-26 03:11
Dara, OK, 2024-02-29 02:26, OK, 4, 1, 2024-02-29 02:52
Liam, OK, 2024-02-29 04:36, Happy, 7, 5, 2024-02-29 05:01
Layla, Sad, 2024-03-01 10:10, Happy, 5, 0, 2024-03-01 10:26
Sofia, OK, 2024-03-01 02:31, OK, 7, 1, 2024-03-01 02:55
Jackson, OK, 2024-02-27 12:22, Happy, 9, 7, 2024-02-27 13:03
Niamh, Sad, 2024-02-28 11:09, OK, 6, 3, 2024-02-28 11:47
Grainne, Happy, 2024-02-28 05:56, OK, 1, 0, 2024-02-28 06:11
Liam, OK, 2024-03-02 14:35, Happy, 3, 1, 2024-03-02 15:07
Aria, OK, 2024-03-02 09:46, Sad, 5, 1, 2024-03-02 10:17
Logan, Happy, 2024-02-28 10:41, Happy, 9, 5, 2024-02-28 11:18
Ella, OK, 2024-02-28 21:27, Happy, 4, 0, 2024-02-28 21:52
Deirdre, OK, 2024-03-02 14:45, OK, 4, 1, 2024-03-02 14:58
Mason, OK, 2024-03-02 12:31, OK, 10, 1, 2024-03-02 12:55
Eli, Happy, 2024-03-03 10:27, OK, 6, 0, 2024-03-03 11:05
Sophia, OK, 2024-03-01 12:07, Happy, 4, 0, 2024-03-01 12:28
Penelope, Sad, 2024-02-28 03:44, Sad, 1, 1, 2024-02-28 04:22
Daniel, Sad, 2024-02-26 09:49, Happy, 6, 4, 2024-02-26 09:52
Liam, Happy, 2024-03-02 03:29, OK, 6, 1, 2024-03-02 04:07
Lucas, OK, 2024-02-28 01:07, OK, 10, 3, 2024-02-28 01:14
Aiden, Sad, 2024-02-27 21:33, OK, 7, 1, 2024-02-27 22:00
Daire, Sad, 2024-03-01 17:22, OK, 10, 1, 2024-03-01 17:48
Daniel, Sad, 2024-03-03 03:20, OK, 1, 1, 2024-03-03 03:38
Oisin, Happy, 2024-03-02 18:22, Sad, 7, 4, 2024-03-02 18:42
Lily, OK, 2024-03-03 17:22, Happy, 8, 4, 2024-03-03 17:59
Lorcan, Sad, 2024-03-02 02:49, OK, 1, 0, 2024-03-02 03:22
Nuala, Sad, 2024-02-27 11:15, OK, 10, 2, 2024-02-27 11:27
Landon, OK, 2024-02-27 10:54, OK, 2, 2, 2024-02-27 11:04
Grainne, Sad, 2024-03-01 14:08, Sad, 2, 2, 2024-03-01 14:25
Cillian, OK, 2024-02-27 11:30, OK, 1, 1, 2024-02-27 12:06
Cillian, Sad, 2024-02-28 12:24, Happy, 1, 1, 2024-02-28 12:52
Orlaith, OK, 2024-03-03 03:06, Happy, 1, 0, 2024-03-03 03:21
Padraig, Happy, 2024-02-28 11:42, OK, 9, 1, 2024-02-28 12:01
Seanan, Sad, 2024-03-03 04:55, Happy, 1, 1, 2024-03-03 05:26
Joseph, Sad, 2024-03-03 13:33, Happy, 1, 1, 2024-03-03 13:40
Charlotte, Sad, 2024-02-28 06:19, Happy, 1, 1, 2024-02-28 06:50
Samuel, Happy, 2024-03-01 16:49, OK, 1, 0, 2024-03-01 17:08
Cian, Sad, 2024-03-03 00:11, Sad, 10, 1, 2024-03-03 00:17
Aisling, Sad, 2024-02-26 22:05, OK, 1, 1, 2024-02-26 22:34
Ethan, Sad, 2024-03-02 22:54, OK, 2, 0, 2024-03-02 23:06
Aisling, Sad, 2024-03-03 15:01, Happy, 10, 4, 2024-03-03 15:07
Seanan, Happy, 2024-02-29 21:26, Happy, 7, 1, 2024-02-29 21:46
Isabella, Sad, 2024-02-27 10:13, OK, 1, 0, 2024-02-27 10:44
Lillian, Sad, 2024-02-25 23:53, OK, 1, 1, 2024-02-26 00:15
Ciara, Sad, 2024-02-26 16:52, Happy, 2, 1, 2024-02-26 17:22
Sean, Sad, 2024-03-01 00:06, Happy, 1, 0, 2024-03-01 00:22
Sinead, OK, 2024-02-26 10:10, Sad, 5, 5, 2024-02-26 10:18
Brigid, OK, 2024-02-29 03:33, OK, 9, 8, 2024-02-29 04:12
Lily, OK, 2024-03-02 03:16, Happy, 9, 6, 2024-03-02 03:26
Cian, Sad, 2024-02-26 01:21, Happy, 6, 3, 2024-02-26 01:31
Mila, Happy, 2024-02-28 22:00, OK, 2, 2, 2024-02-28 22:16
Henry, OK, 2024-02-28 02:37, Happy, 10, 6, 2024-02-28 02:49
Sorcha, OK, 2024-02-28 03:20, Happy, 5, 2, 2024-02-28 03:39
Tadhg, Sad, 2024-02-26 07:24, Sad, 1, 0, 2024-02-26 07:30
Aiden, Sad, 2024-03-03 10:05, Happy, 10, 4, 2024-03-03 10:41
Layla, OK, 2024-02-28 21:39, Sad, 5, 2, 2024-02-28 22:18
Madison, Sad, 2024-02-27 15:07, Happy, 9, 3, 2024-02-27 15:42
Niamh, Sad, 2024-03-03 17:03, OK, 8, 3, 2024-03-03 17:14
Eimear, Sad, 2024-02-26 16:38, OK, 8, 7, 2024-02-26 16:50
Mairin, Sad, 2024-03-03 04:38, Happy, 2, 2, 2024-03-03 04:58
Logan, OK, 2024-03-02 05:29, Happy, 6, 2, 2024-03-02 06:08
Eli, Sad, 2024-02-29 11:42, Happy, 7, 0, 2024-02-29 12:05
Ava, Sad, 2024-02-28 06:23, Sad, 4, 4, 2024-02-28 07:01
Aoibhinn, Sad, 2024-03-03 06:04, Happy, 10, 3, 2024-03-03 06:08
Alexander, Sad, 2024-02-26 06:45, OK, 9, 4, 2024-02-26 07:00
Amelia, Sad, 2024-02-27 13:21, OK, 10, 7, 2024-02-27 14:02
Saoirse, Sad, 2024-03-02 07:51, OK, 8, 7, 2024-03-02 08:17
Colm, Sad, 2024-02-28 10:20, Happy, 3, 0, 2024-02-28 10:41
Grace, Happy, 2024-02-26 19:32, Sad, 4, 4, 2024-02-26 19:49
Aine, Happy, 2024-02-29 02:12, Happy, 1, 0, 2024-02-29 02:23
Deirdre, Happy, 2024-03-01 10:32, OK, 5, 5, 2024-03-01 10:49
Orla, Sad, 2024-02-26 23:45, Sad, 9, 0, 2024-02-27 00:25
Clodagh, Sad, 2024-03-01 13:59, OK, 8, 5, 2024-03-01 14:28
Ella, Sad, 2024-02-29 11:55, Sad, 5, 2, 2024-02-29 12:27
Ava, Sad, 2024-03-01 09:32, Happy, 7, 7, 2024-03-01 09:35
Sophia, OK, 2024-03-02 21:28, Sad, 5, 0, 2024-03-02 21:37
Liam, Sad, 2024-02-28 10:12, Sad, 5, 1, 2024-02-28 10:16
Maura, OK, 2024-02-27 03:33, Happy, 1, 0, 2024-02-27 04:08
Ronan, Sad, 2024-02-28 22:25, OK, 10, 9, 2024-02-28 23:01
Caleb, Happy, 2024-03-01 13:17, Happy, 3, 2, 2024-03-01 13:49
Sinead, OK, 2024-02-29 22:08, Happy, 6, 0, 2024-02-29 22:33
Eli, OK, 2024-02-27 19:49, Happy, 10, 9, 2024-02-27 20:22
Caleb, OK, 2024-02-27 17:09, Happy, 3, 1, 2024-02-27 17:24
Cillian, OK, 2024-02-26 00:59, OK, 2, 1, 2024-02-26 01:23
Zoe, Sad, 2024-03-02 20:10, Happy, 4, 4, 2024-03-02 20:39
Roisin, OK, 2024-02-26 21:33, Sad, 8, 8, 2024-02-26 21:52
Peadar, OK, 2024-02-29 21:02, Happy, 3, 2, 2024-02-29 21:34
Aoibheann, Happy, 2024-02-29 02:32, Happy, 6, 1, 2024-02-29 03:05
Cian, OK, 2024-03-01 16:26, Happy, 9, 2, 2024-03-01 16:31
Orla, Sad, 2024-02-29 17:43, Happy, 10, 7, 2024-02-29 18:06
Colm, Sad, 2024-02-28 04:30, OK, 6, 1, 2024-02-28 04:48
Seanan, Sad, 2024-02-29 08:39, OK, 7, 4, 2024-02-29 09:09
Matthew, OK, 2024-03-01 05:43, Happy, 3, 3, 2024-03-01 06:00
Abigail, Sad, 2024-02-29 06:08, OK, 7, 5, 2024-02-29 06:17
Eoghan, Sad, 2024-03-02 08:17, Happy, 6, 4, 2024-03-02 08:48
Victoria, Sad, 2024-03-03 13:53, Happy, 10, 10, 2024-03-03 14:25
Abigail, Sad, 2024-03-01 04:16, OK, 7, 4, 2024-03-01 04:56
Madison, Happy, 2024-03-02 01:08, Sad, 5, 5, 2024-03-02 01:43
Elijah, Sad, 2024-02-28 22:17, Sad, 9, 7, 2024-02-28 22:56
Mia, OK, 2024-02-27 21:20, Happy, 4, 0, 2024-02-27 21:49
Lillian, OK, 2024-03-01 23:32, OK, 10, 4, 2024-03-01 23:37
Chloe, Sad, 2024-03-01 21:33, Happy, 4, 0, 2024-03-01 22:11
Henry, OK, 2024-03-01 12:37, OK, 1, 1, 2024-03-01 13:01
Riona, Sad, 2024-02-28 03:45, Happy, 7, 7, 2024-02-28 03:55
Siofra, Sad, 2024-02-28 17:14, Happy, 4, 4, 2024-02-28 17:19
Conor, Happy, 2024-02-26 19:18, OK, 8, 2, 2024-02-26 19:37
Ava, OK, 2024-03-02 02:46, Happy, 1, 0, 2024-03-02 03:08
Caleb, Sad, 2024-02-28 19:43, OK, 1, 0, 2024-02-28 20:13
Ronan, OK, 2024-02-28 12:56, Happy, 7, 6, 2024-02-28 13:18
Avery, Sad, 2024-03-03 17:07, Happy, 1, 0, 2024-03-03 17:36
Colm, OK, 2024-02-26 09:01, Sad, 9, 6, 2024-02-26 09:30
Aoibhe, Sad, 2024-02-25 22:15, OK, 6, 5, 2024-02-25 22:54
Brigid, OK, 2024-03-02 17:56, OK, 10, 4, 2024-03-02 18:13
Niall, Sad, 2024-03-02 15:05, OK, 1, 0, 2024-03-02 15:19
Mairin, Sad, 2024-03-01 02:54, Happy, 8, 8, 2024-03-01 03:14
Mila, Happy, 2024-02-29 22:31, OK, 3, 3, 2024-02-29 23:07
Mason, Happy, 2024-02-27 23:21, OK, 4, 3, 2024-02-27 23:54
Michael, Sad, 2024-03-02 21:40, Happy, 6, 0, 2024-03-02 22:06
Odhran, OK, 2024-02-29 14:31, Happy, 4, 4, 2024-02-29 14:59
Seanan, OK, 2024-03-03 11:35, Sad, 2, 1, 2024-03-03 12:13
Hannah, Happy, 2024-03-03 11:40, Happy, 7, 0, 2024-03-03 11:45
Rory, OK, 2024-03-03 14:54, Happy, 2, 1, 2024-03-03 15:28
Daire, OK, 2024-03-03 17:21, Happy, 1, 0, 2024-03-03 17:40
Tomas, Sad, 2024-03-02 13:30, Happy, 10, 0, 2024-03-02 14:10
Lucas, OK, 2024-03-03 01:03, OK, 1, 1, 2024-03-03 01:11
Ronan, Sad, 2024-03-02 14:03, Happy, 7, 2, 2024-03-02 14:18
Darragh, Happy, 2024-02-27 08:18, OK, 1, 0, 2024-02-27 08:50
Ruairi, OK, 2024-03-01 04:51, Happy, 6, 3, 2024-03-01 05:19
Matthew, Sad, 2024-02-27 07:50, OK, 6, 6, 2024-02-27 08:23
Jackson, OK, 2024-02-28 03:24, Sad, 1, 0, 2024-02-28 03:35
Emily, Happy, 2024-03-01 02:35, OK, 8, 0, 2024-03-01 03:07
Mila, Sad, 2024-03-01 06:19, OK, 10, 3, 2024-03-01 07:00
Orlaith, Sad, 2024-02-29 20:54, Sad, 7, 5, 2024-02-29 21:23
Padraig, OK, 2024-03-01 20:28, Happy, 7, 0, 2024-03-01 20:39
Victoria, Sad, 2024-03-01 15:49, Happy, 8, 0, 2024-03-01 16:13
Mairin, Sad, 2024-03-01 07:34, OK, 4, 1, 2024-03-01 08:09
Donal, Sad, 2024-02-28 06:42, Happy, 6, 0, 2024-02-28 06:50
Eleanor, Sad, 2024-02-26 06:41, OK, 7, 2, 2024-02-26 06:57
Sofia, Sad, 2024-03-02 09:54, Happy, 6, 4, 2024-03-02 10:34
Nuala, OK, 2024-02-29 09:51, Happy, 7, 5, 2024-02-29 10:00
Joseph, Sad, 2024-02-27 01:25, Happy, 3, 2, 2024-02-27 01:49
Ciar, Sad, 2024-03-03 01:04, OK, 8, 3, 2024-03-03 01:34
Wyatt, OK, 2024-02-29 18:55, Happy, 4, 2, 2024-02-29 19:21
Ronan, Sad, 2024-03-02 17:20, Happy, 10, 8, 2024-03-02 17:26
Tomas, Sad, 2024-02-29 00:37, Happy, 4, 3, 2024-02-29 01:03
Maeve, OK, 2024-03-03 11:29, Happy, 9, 5, 2024-03-03 11:58
Seanan, Sad, 2024-02-27 20:45, Happy, 2, 2, 2024-02-27 21:26
Scarlett, Sad, 2024-03-02 07:14, Happy, 1, 0, 2024-03-02 07:21
Odhran, Happy, 2024-02-27 23:11, OK, 6, 3, 2024-02-27 23:28
Tomas, Sad, 2024-02-28 20:52, Happy, 3, 2, 2024-02-28 21:27
Caoilfhionn, OK, 2024-03-01 14:40, OK, 2, 2, 2024-03-01 15:14
Grainne, OK, 2024-02-27 12:14, Sad, 4, 3, 2024-02-27 12:19
Aoife, Happy, 2024-02-28 13:13, Happy, 9, 3, 2024-02-28 13:24
Siobhan, Sad, 2024-03-02 20:52, OK, 10, 9, 2024-03-02 21:00
Aoife, Sad, 2024-02-28 00:27, Sad, 9, 4, 2024-02-28 00:34
Aiden, Sad, 2024-02-26 02:24, Happy, 3, 3, 2024-02-26 02:57
Blathnaid, Sad, 2024-03-03 13:53, Happy, 7, 7, 2024-03-03 14:07
Oisin, Sad, 2024-02-27 02:28, OK, 6, 3, 2024-02-27 02:42
Siofra, Sad, 2024-02-29 03:41, Happy, 8, 5, 2024-02-29 04:02
Diarmuid, OK, 2024-02-26 23:13, Happy, 2, 0, 2024-02-26 23:23
Eoghan, Sad, 2024-02-29 03:08, Happy, 2, 1, 2024-02-29 03:29
Sean, OK, 2024-02-27 04:10, Happy, 4, 0, 2024-02-27 04:41
Cillian, OK, 2024-02-26 21:33, Happy, 3, 1, 2024-02-26 22:07
Oliver, Sad, 2024-03-03 04:47, Happy, 10, 5, 2024-03-03 04:53
Colm, OK, 2024-03-01 12:05, OK, 6, 1, 2024-03-01 12:26
Riona, Sad, 2024-03-03 16:04, Happy, 10, 3, 2024-03-03 16:29
Daire, OK, 2024-02-27 02:55, Sad, 1, 0, 2024-02-27 03:14
Lucas, Sad, 2024-02-29 04:03, OK, 7, 2, 2024-02-29 04:27
Sorcha, Happy, 2024-03-01 07:12, Happy, 2, 0, 2024-03-01 07:43
Eoghan, Happy, 2024-03-01 19:01, Sad, 1, 0, 2024-03-01 19:29
Lorcan, Sad, 2024-03-02 11:10, OK, 6, 0, 2024-03-02 11:47
Fainche, Sad, 2024-02-28 00:57, Happy, 1, 1, 2024-02-28 01:03
Niall, OK, 2024-02-29 14:21, Happy, 10, 6, 2024-02-29 14:28
Aisling, Sad, 2024-02-28 17:28, Sad, 2, 1, 2024-02-28 17:39
Samuel, Sad, 2024-03-03 07:33, OK, 6, 0, 2024-03-03 08:08
Nora, Sad, 2024-03-02 19:04, OK, 6, 1, 2024-03-02 19:35
Oliver, Sad, 2024-02-27 05:47, Happy, 1, 0, 2024-02-27 06:08
Colm, Sad, 2024-02-29 16:22, OK, 7, 1, 2024-02-29 17:02
Ethan, Sad, 2024-03-02 23:51, Sad, 1, 1, 2024-03-03 00:08
Joseph, Sad, 2024-03-01 17:33, OK, 8, 6, 2024-03-01 17:39
Cormac, Sad, 2024-03-03 18:14, Sad, 9, 5, 2024-03-03 18:27
Abigail, Sad, 2024-03-01 12:52, Happy, 4, 3, 2024-03-01 13:32
Sofia, OK, 2024-03-02 00:46, OK, 6, 2, 2024-03-02 01:27
Deirdre, Happy, 2024-03-02 17:03, OK, 7, 0, 2024-03-02 17:42
Siobhan, OK, 2024-03-01 04:53, Happy, 3, 3, 2024-03-01 05:14
Oliver, Sad, 2024-03-03 13:52, OK, 8, 8, 2024-03-03 14:08
James, Sad, 2024-02-28 14:20, Sad, 3, 2, 2024-02-28 14:50
Chloe, OK, 2024-03-01 13:51, OK, 3, 1, 2024-03-01 14:25
Eleanor, Sad, 2024-03-01 12:30, Happy, 2, 0, 2024-03-01 12:59
Cian, OK, 2024-02-29 05:28, OK, 6, 4, 2024-02-29 05:59
Nora, Sad, 2024-03-01 04:31, OK, 7, 7, 2024-03-01 05:00
Liam, Sad, 2024-02-29 08:30, OK, 9, 9, 2024-02-29 08:51
Eli, Happy, 2024-02-29 20:11, Sad, 2, 2, 2024-02-29 20:49
Elijah, OK, 2024-03-03 11:39, Happy, 5, 4, 2024-03-03 11:52
Ciara, Sad, 2024-03-03 00:13, Happy, 4, 0, 2024-03-03 00:32
Evelyn, Sad, 2024-02-26 20:41, Happy, 8, 6, 2024-02-26 21:06
Rory, OK, 2024-03-03 08:34, Sad, 6, 2, 2024-03-03 08:50
Grainne, Sad, 2024-03-01 00:55, Happy, 3, 0, 2024-03-01 01:36
Abigail, Sad, 2024-02-28 04:47, Happy, 9, 5, 2024-02-28 05:14
Daniel, Sad, 2024-02-27 14:40, Happy, 2, 1, 2024-02-27 15:18
Eleanor, OK, 2024-02-26 01:21, Happy, 9, 1, 2024-02-26 01:49
Elijah, Sad, 2024-03-01 09:29, OK, 2, 2, 2024-03-01 09:41
Tomas, OK, 2024-03-01 02:57, Happy, 7, 2, 2024-03-01 03:27
Fiona, OK, 2024-02-28 08:19, Happy, 7, 0, 2024-02-28 08:25
Eimear, OK, 2024-02-27 19:59, Sad, 8, 3, 2024-02-27 20:30
Tomas, Sad, 2024-02-29 13:09, Happy, 9, 5, 2024-02-29 13:21
Aine, Sad, 2024-02-26 06:20, Sad, 2, 2, 2024-02-26 06:27
Scarlett, Happy, 2024-03-02 09:28, OK, 5, 5, 2024-03-02 09:54
James, Sad, 2024-02-29 17:29, Happy, 2, 0, 2024-02-29 17:47
Grace, OK, 2024-02-29 19:43, Happy, 9, 7, 2024-02-29 20:20
Liam, Sad, 2024-03-02 20:06, Happy, 10, 1, 2024-03-02 20:31
Cian, Sad, 2024-02-28 11:06, OK, 10, 8, 2024-02-28 11:42
Rory, Sad, 2024-02-25 20:44, Happy, 4, 0, 2024-02-25 21:03
Lily, Happy, 2024-03-01 22:48, OK, 7, 4, 2024-03-01 22:58
Brendan, Sad, 2024-02-26 03:26, Happy, 8, 3, 2024-02-26 04:00
Oliver, OK, 2024-02-29 04:42, Happy, 5, 3, 2024-02-29 05:10
Sorcha, Sad, 2024-02-26 13:16, OK, 4, 0, 2024-02-26 13:51
Ella, Sad, 2024-02-26 21:40, Happy, 6, 0, 2024-02-26 21:51
Ciara, Sad, 2024-03-01 18:34, Sad, 3, 0, 2024-03-01 18:39
Aoife, Sad, 2024-02-27 15:02, Happy, 7, 2, 2024-02-27 15:22
Siofra, OK, 2024-03-01 07:16, OK, 8, 3, 2024-03-01 07:34
Eleanor, OK, 2024-02-27 20:56, Happy, 1, 1, 2024-02-27 21:24
Cian, Sad, 2024-02-28 09:44, OK, 6, 2, 2024-02-28 10:24
Lillian, Sad, 2024-03-01 21:17, Happy, 1, 1, 2024-03-01 21:20
Wyatt, Sad, 2024-02-28 22:53, Happy, 5, 5, 2024-02-28 23:06
Matthew, OK, 2024-02-29 07:18, OK, 8, 4, 2024-02-29 07:31
Siofra, Happy, 2024-02-27 18:51, OK, 6, 3, 2024-02-27 19:07
Alexander, OK, 2024-03-01 21:40, Happy, 5, 5, 2024-03-01 22:12
Ciara, Sad, 2024-03-03 03:43, Happy, 8, 2, 2024-03-03 04:08
Sinead, Happy, 2024-02-29 18:30, OK, 3, 0, 2024-02-29 19:11
Ronan, Sad, 2024-03-01 17:40, OK, 9, 7, 2024-03-01 17:49
Logan, Happy, 2024-03-03 14:57, OK, 4, 0, 2024-03-03 15:36
Peadar, Sad, 2024-02-29 05:00, OK, 8, 2, 2024-02-29 05:10
Sorcha, Sad, 2024-02-26 18:42, OK, 6, 1, 2024-02-26 18:47
Dara, Sad, 2024-03-02 14:19, Happy, 4, 3, 2024-03-02 14:39
Samuel, Sad, 2024-03-03 01:24, OK, 10, 5, 2024-03-03 02:05
Orla, Sad, 2024-03-02 13:38, OK, 10, 4, 2024-03-02 13:42
Saoirse, Happy, 2024-03-02 18:14, OK, 4, 0, 2024-03-02 18:29
Charlotte, Happy, 2024-03-01 15:01, OK, 1, 0, 2024-03-01 15:37
Darragh, Sad, 2024-02-29 22:30, OK, 9, 8, 2024-02-29 23:08
Cathal, OK, 2024-02-27 02:21, OK, 9, 5, 2024-02-27 02:54
Aoibhinn, Happy, 2024-02-27 19:24, OK, 7, 4, 2024-02-27 19:59
Cillian, Happy, 2024-02-28 00:31, Sad, 10, 5, 2024-02-28 00:55
Grace, OK, 2024-02-27 07:01, Happy, 6, 6, 2024-02-27 07:20
Odhran, OK, 2024-03-03 14:04, Happy, 6, 3, 2024-03-03 14:37
Liam, OK, 2024-03-03 16:48, Happy, 10, 3, 2024-03-03 17:25
Orla, OK, 2024-03-02 14:41, OK, 9, 5, 2024-03-02 15:08
Maura, OK, 2024-03-02 17:08, Happy, 9, 5, 2024-03-02 17:24
Layla, Sad, 2024-02-26 06:10, Happy, 8, 0, 2024-02-26 06:37
Daniel, Sad, 2024-02-26 20:57, Happy, 5, 1, 2024-02-26 21:07
James, OK, 2024-02-26 12:37, Happy, 2, 0, 2024-02-26 12:48
Blathnaid, Happy, 2024-02-27 21:32, Happy, 4, 4, 2024-02-27 21:54
Blathnaid, Sad, 2024-03-01 18:33, OK, 7, 5, 2024-03-01 18:52
Eli, OK, 2024-02-28 07:12, OK, 4, 1, 2024-02-28 07:41
Nora, Sad, 2024-03-03 18:36, Happy, 4, 2, 2024-03-03 19:01
Colm, OK, 2024-03-01 19:47, Happy, 6, 4, 2024-03-01 20:09
Eleanor, Sad, 2024-03-01 22:34, Happy, 8, 6, 2024-03-01 23:08
Muireann, Sad, 2024-03-01 06:54, Happy, 9, 3, 2024-03-01 07:28
Roisin, Sad, 2024-03-01 17:44, OK, 3, 0, 2024-03-01 18:18
Ciaran, Sad, 2024-02-26 19:06, Happy, 2, 2, 2024-02-26 19:32
Ella, Sad, 2024-02-29 18:47, Happy, 4, 4, 2024-02-29 19:03
Zoe, Sad, 2024-02-29 15:40, Sad, 8, 1, 2024-02-29 16:06
Ronan, Sad, 2024-03-03 18:44, Happy, 4, 3, 2024-03-03 19:03
Ella, Sad, 2024-03-01 18:36, OK, 2, 1, 2024-03-01 18:59
Henry, Happy, 2024-03-01 00:33, OK, 2, 2, 2024-03-01 00:43
Grace, Sad, 2024-02-29 03:55, OK, 1, 0, 2024-02-29 04:05
Aine, OK, 2024-02-29 07:48, OK, 8, 8, 2024-02-29 07:52
Emma, Sad, 2024-02-28 13:17, Happy, 5, 2, 2024-02-28 13:47
Siofra, Sad, 2024-02-28 09:02, OK, 4, 1, 2024-02-28 09:38
Aoibheann, Sad, 2024-03-02 01:53, Happy, 7, 7, 2024-03-02 02:09
Charlotte, Sad, 2024-03-03 10:43, OK, 2, 1, 2024-03-03 10:51
Isabella, Happy, 2024-03-03 16:41, Happy, 6, 2, 2024-03-03 16:57
Darragh, OK, 2024-03-03 01:25, Happy, 3, 1, 2024-03-03 02:04
Penelope, Sad, 2024-03-02 13:11, Happy, 10, 4, 2024-03-02 13:37
Benjamin, Happy, 2024-02-28 02:51, Happy, 2, 0, 2024-02-28 02:59
Fiona, OK, 2024-02-27 11:07, OK, 8, 1, 2024-02-27 11:32
Deirdre, Sad, 2024-02-28 22:41, Happy, 10, 9, 2024-02-28 23:17
Aoibhe, Sad, 2024-03-01 04:41, Sad, 5, 3, 2024-03-01 05:06
Amelia, OK, 2024-03-03 02:30, Happy, 2, 0, 2024-03-03 02:43
Elijah, Sad, 2024-03-01 20:51, Happy, 9, 0, 2024-03-01 21:03
Scarlett, OK, 2024-02-27 08:27, OK, 5, 3, 2024-02-27 08:34
Olivia, Sad, 2024-02-26 04:05, Happy, 4, 2, 2024-02-26 04:20
Seanan, Sad, 2024-03-03 19:05, Happy, 5, 1, 2024-03-03 19:28
Logan, Happy, 2024-02-27 09:17, Happy, 10, 6, 2024-02-27 09:44
Grainne, Sad, 2024-02-29 15:34, Sad, 1, 1, 2024-02-29 15:56
Eoghan, Happy, 2024-02-28 06:39, Sad, 3, 1, 2024-02-28 07:00
Siobhan, OK, 2024-02-28 07:42, Happy, 8, 5, 2024-02-28 08:06
Deirdre, OK, 2024-02-29 07:17, OK, 9, 2, 2024-02-29 07:31
Aiden, OK, 2024-02-29 14:42, OK, 3, 1, 2024-02-29 14:45
Eimear, OK, 2024-02-26 05:03, OK, 9, 8, 2024-02-26 05:21
Aoife, OK, 2024-03-03 19:04, OK, 9, 3, 2024-03-03 19:09
Ciara, Sad, 2024-02-26 22:15, Happy, 3, 0, 2024-02-26 22:24
Sorcha, OK, 2024-02-26 19:34, Happy, 3, 2, 2024-02-26 19:50
Niamh, Sad, 2024-02-28 02:03, Happy, 6, 3, 2024-02-28 02:30
Eoin, Sad, 2024-03-03 19:03, Sad, 9, 7, 2024-03-03 19:10
Aoibhe, OK, 2024-03-03 05:38, Sad, 7, 1, 2024-03-03 05:59
Madison, Sad, 2024-02-27 05:03, Happy, 3, 2, 2024-02-27 05:08
Ruairi, Sad, 2024-03-03 11:02, OK, 1, 0, 2024-03-03 11:20
Saoirse, Sad, 2024-03-01 17:04, OK, 4, 2, 2024-03-01 17:30
Aoife, Happy, 2024-03-01 13:08, OK, 10, 1, 2024-03-01 13:38
Lily, Sad, 2024-02-29 18:02, Happy, 7, 4, 2024-02-29 18:16
Joseph, Happy, 2024-03-01 15:49, Sad, 8, 0, 2024-03-01 15:53
Seanan, Sad, 2024-03-01 04:57, Happy, 6, 1, 2024-03-01 05:26
Hannah, OK, 2024-03-02 12:08, Happy, 2, 2, 2024-03-02 12:34
Brendan, Sad, 2024-02-28 15:46, OK, 10, 10, 2024-02-28 16:16
Oisin, Sad, 2024-02-27 03:42, Happy, 9, 7, 2024-02-27 04:15
Lily, Happy, 2024-02-26 08:54, Happy, 4, 0, 2024-02-26 09:00
Ella, Sad, 2024-03-02 10:25, Happy, 10, 4, 2024-03-02 10:48
Siobhan, OK, 2024-03-01 04:28, OK, 3, 3, 2024-03-01 04:44
Liam, Sad, 2024-02-29 02:27, Happy, 3, 1, 2024-02-29 02:36
Treasa, Sad, 2024-03-01 17:53, Happy, 3, 1, 2024-03-01 18:33
Orla, OK, 2024-03-01 04:58, Happy, 7, 6, 2024-03-01 05:37
Donal, OK, 2024-02-26 14:13, Happy, 1, 1, 2024-02-26 14:41
Brigid, OK, 2024-02-27 01:17, OK, 9, 9, 2024-02-27 01:23
Treasa, Sad, 2024-03-01 14:20, Happy, 7, 2, 2024-03-01 14:37
Ciaran, Sad, 2024-02-26 12:55, Happy, 2, 2, 2024-02-26 13:30
Sebastian, Sad, 2024-03-01 05:55, OK, 8, 3, 2024-03-01 06:19
Liam, OK, 2024-03-03 10:09, Happy, 5, 0, 2024-03-03 10:37
Sean, OK, 2024-03-01 17:10, Happy, 8, 2, 2024-03-01 17:32
Aoife, Happy, 2024-03-01 04:43, OK, 8, 8, 2024-03-01 04:55
Ella, Sad, 2024-02-26 04:04, OK, 5, 3, 2024-02-26 04:21
Amelia, Sad, 2024-02-27 20:13, OK, 8, 1, 2024-02-27 20:47
Daniel, Sad, 2024-03-01 05:14, Sad, 4, 2, 2024-03-01 05:47
Layla, OK, 2024-03-02 19:27, OK, 1, 1, 2024-03-02 19:50
Ruairi, Happy, 2024-03-03 02:35, Happy, 10, 8, 2024-03-03 03:14
Eli, OK, 2024-03-03 00:39, Happy, 10, 7, 2024-03-03 01:16
Harper, OK, 2024-03-03 00:18, Sad, 10, 4, 2024-03-03 00:39
