Name, Happiness Before, Start Time, Happiness After, Shots Taken, Shots Scored, End Time
Aria, Sad, 2024-03-03 18:29, Happy, 139, 97, 2024-03-03 18:52
Aoibheann, OK, 2024-03-02 22:32, Happy, 131, 55, 2024-03-02 23:11
Blathnaid, Happy, 2024-03-02 13:44, OK, 100, 56, 2024-03-02 14:02
Cillian, OK, 2024-03-01 16:14, Sad, 168, 86, 2024-03-01 16:41
Oisin, OK, 2024-02-27 11:43, Happy, 174, 124, 2024-02-27 12:14
Grainne, Sad, 2024-02-27 14:58, Happy, 23, 9, 2024-02-27 15:22
Madison, Sad, 2024-02-28 09:30, Happy, 111, 106, 2024-02-28 09:34
Lucas, OK, 2024-03-03 07:01, OK, 164, 69, 2024-03-03 07:40
Aisling, Sad, 2024-03-03 15:56, Happy, 97, 20, 2024-03-03 16:23
Seanan, Sad, 2024-02-29 16:42, Happy, 28, 19, 2024-02-29 17:16
Ella, Happy, 2024-02-27 10:40, OK, 152, 44, 2024-02-27 10:54
Cian, Happy, 2024-02-27 10:21, Happy, 126, 112, 2024-02-27 10:42
Seanan, Sad, 2024-03-03 15:09, OK, 24, 20, 2024-03-03 15:37
Madison, OK, 2024-02-29 05:03, Happy, 59, 32, 2024-02-29 05:29
Nuala, Happy, 2024-03-01 06:17, Happy, 116, 92, 2024-03-01 06:57
Nuala, Sad, 2024-02-29 14:46, Happy, 156, 107, 2024-02-29 14:59
Sinead, Sad, 2024-03-03 12:48, OK, 139, 106, 2024-03-03 13:02
Aoife, OK, 2024-03-01 16:59, OK, 186, 101, 2024-03-01 17:28
Brendan, Sad, 2024-03-01 18:54, OK, 48, 44, 2024-03-01 19:15
Layla, OK, 2024-03-02 13:33, Happy, 50, 19, 2024-03-02 13:54
Aoibhinn, Happy, 2024-03-02 15:01, Sad, 125, 95, 2024-03-02 15:31
James, OK, 2024-02-27 02:11, Sad, 150, 83, 2024-02-27 02:51
Emma, OK, 2024-03-03 21:21, Sad, 192, 160, 2024-03-03 21:51
Siofra, Sad, 2024-03-04 13:54, Sad, 124, 94, 2024-03-04 14:30
Madison, OK, 2024-03-02 20:00, OK, 192, 70, 2024-03-02 20:18
Michael, OK, 2024-03-04 10:45, Happy, 112, 57, 2024-03-04 11:23
Liam, OK, 2024-03-04 06:28, Sad, 83, 83, 2024-03-04 06:55
Jackson, OK, 2024-03-03 02:32, Happy, 176, 107, 2024-03-03 02:52
Landon, Sad, 2024-02-27 15:56, Happy, 199, 131, 2024-02-27 16:02
Oisin, Happy, 2024-02-26 23:43, Happy, 61, 28, 2024-02-27 00:23
Matthew, Happy, 2024-02-29 19:15, OK, 175, 75, 2024-02-29 19:28
Benjamin, Sad, 2024-02-29 15:21, Happy, 16, 15, 2024-02-29 15:33
Liam, Sad, 2024-02-29 13:50, Happy, 142, 69, 2024-02-29 14:13
Elijah, Happy, 2024-02-29 04:14, OK, 4, 4, 2024-02-29 04:38
Deirdre, Happy, 2024-02-28 11:48, Happy, 37, 15, 2024-02-28 12:28
Lillian, Happy, 2024-02-28 21:12, Happy, 164, 118, 2024-02-28 21:44
Avery, Sad, 2024-03-04 08:29, OK, 9, 7, 2024-03-04 08:46
Daniel, Sad, 2024-03-04 13:48, Happy, 71, 38, 2024-03-04 14:02
Ciara, Sad, 2024-02-28 21:10, Happy, 7, 5, 2024-02-28 21:17
Amelia, Sad, 2024-03-01 06:24, Happy, 127, 78, 2024-03-01 06:37
Carter, OK, 2024-03-04 01:39, Happy, 114, 83, 2024-03-04 02:07
Aoibheann, OK, 2024-02-28 04:53, Happy, 192, 114, 2024-02-28 05:04
Blathnaid, OK, 2024-02-29 13:40, OK, 95, 90, 2024-02-29 13:45
Wyatt, Sad, 2024-03-03 09:18, Sad, 124, 112, 2024-03-03 09:34
Aine, Happy, 2024-02-28 03:21, OK, 179, 53, 2024-02-28 03:49
Blathnaid, Sad, 2024-03-03 05:52, OK, 13, 12, 2024-03-03 06:18
Zoe, Sad, 2024-03-01 20:26, Sad, 181, 132, 2024-03-01 21:06
Matthew, Happy, 2024-02-27 20:38, OK, 70, 35, 2024-02-27 21:05
Sebastian, Sad, 2024-02-28 04:36, OK, 144, 122, 2024-02-28 04:54
Liam, OK, 2024-03-04 05:45, Happy, 101, 101, 2024-03-04 06:01
Tomas, Sad, 2024-02-27 06:49, OK, 56, 17, 2024-02-27 06:55
Aoibheann, OK, 2024-03-02 10:34, Happy, 38, 24, 2024-03-02 11:10
Mila, OK, 2024-03-02 05:25, Happy, 193, 50, 2024-03-02 05:34
Grace, Sad, 2024-03-03 19:43, Happy, 162, 113, 2024-03-03 19:57
Aoibheann, Sad, 2024-02-29 14:11, Happy, 183, 103, 2024-02-29 14:35
Siofra, Sad, 2024-03-02 23:24, Happy, 55, 22, 2024-03-02 23:27
Chloe, OK, 2024-03-03 01:30, Happy, 144, 86, 2024-03-03 01:55
Michael, Happy, 2024-02-29 23:45, Happy, 69, 42, 2024-03-01 00:25
Grainne, OK, 2024-03-03 10:25, OK, 27, 25, 2024-03-03 11:00
Ciaran, Happy, 2024-02-28 19:02, Happy, 88, 73, 2024-02-28 19:15
Eoghan, OK, 2024-03-02 00:57, Happy, 65, 28, 2024-03-02 01:20
Aine, OK, 2024-03-03 10:06, OK, 132, 35, 2024-03-03 10:23
Avery, Sad, 2024-03-01 04:33, OK, 124, 36, 2024-03-01 05:02
Cillian, OK, 2024-02-27 22:36, Sad, 23, 15, 2024-02-27 22:57
Muireann, Sad, 2024-02-29 09:54, OK, 52, 21, 2024-02-29 10:21
Mila, OK, 2024-03-04 11:45, OK, 50, 43, 2024-03-04 12:25
Aisling, OK, 2024-02-27 16:20, Sad, 127, 43, 2024-02-27 16:44
Henry, Happy, 2024-03-02 23:13, Happy, 8, 8, 2024-03-02 23:28
Clodagh, Sad, 2024-03-03 09:28, OK, 99, 48, 2024-03-03 09:57
Liam, Sad, 2024-02-29 10:40, Happy, 143, 62, 2024-02-29 11:13
Aine, OK, 2024-02-27 06:01, Sad, 153, 145, 2024-02-27 06:36
Eoghan, OK, 2024-03-02 00:58, OK, 82, 40, 2024-03-02 01:14
Ciaran, Happy, 2024-03-03 12:54, OK, 197, 153, 2024-03-03 13:08
David, Sad, 2024-03-02 04:45, Sad, 19, 19, 2024-03-02 05:10
Abigail, Sad, 2024-02-28 02:13, OK, 161, 114, 2024-02-28 02:42
Sorcha, Sad, 2024-03-04 11:59, Happy, 56, 38, 2024-03-04 12:31
Isabella, OK, 2024-03-04 12:12, Happy, 183, 83, 2024-03-04 12:24
Lily, OK, 2024-03-04 09:15, Happy, 80, 71, 2024-03-04 09:53
Rory, Sad, 2024-03-02 12:01, OK, 62, 44, 2024-03-02 12:36
Avery, OK, 2024-02-29 06:34, Sad, 8, 7, 2024-02-29 06:58
Aisling, Sad, 2024-02-27 06:08, Happy, 135, 50, 2024-02-27 06:36
Aine, Sad, 2024-03-02 00:20, Happy, 164, 120, 2024-03-02 00:37
Deirdre, Sad, 2024-03-03 20:32, Sad, 184, 125, 2024-03-03 21:04
Eleanor, Sad, 2024-02-27 18:44, OK, 32, 31, 2024-02-27 19:13
Zoe, Sad, 2024-03-01 06:02, OK, 185, 59, 2024-03-01 06:19
Isabella, Happy, 2024-02-28 07:05, Happy, 103, 89, 2024-02-28 07:31
Odhran, Sad, 2024-03-01 01:17, OK, 187, 50, 2024-03-01 01:31
Abigail, Sad, 2024-02-28 06:54, OK, 183, 132, 2024-02-28 07:19
Sean, Sad, 2024-02-29 20:23, OK, 86, 28, 2024-02-29 20:46
Sorcha, OK, 2024-03-03 16:25, Happy, 25, 22, 2024-03-03 16:36
Darragh, Sad, 2024-02-29 03:40, Happy, 153, 146, 2024-02-29 03:59
Tomas, Sad, 2024-03-02 21:00, Happy, 54, 37, 2024-03-02 21:33
Mia, Happy, 2024-02-28 07:28, Happy, 102, 69, 2024-02-28 07:44
Scarlett, Happy, 2024-02-27 06:08, OK, 145, 97, 2024-02-27 06:19
Samuel, OK, 2024-02-27 10:26, Happy, 21, 20, 2024-02-27 10:34
Scarlett, Happy, 2024-02-27 22:50, OK, 11, 11, 2024-02-27 23:04
Brigid, Sad, 2024-02-29 17:37, Happy, 81, 42, 2024-02-29 18:08
Clodagh, OK, 2024-03-02 16:12, OK, 50, 28, 2024-03-02 16:21
Ciar, Sad, 2024-03-02 03:12, Happy, 5, 5, 2024-03-02 03:52
Hannah, OK, 2024-03-01 10:40, Happy, 175, 86, 2024-03-01 10:48
Ava, Sad, 2024-02-28 11:01, OK, 200, 105, 2024-02-28 11:07
Sophia, Sad, 2024-03-03 05:08, Happy, 73, 30, 2024-03-03 05:22
Colm, Sad, 2024-02-27 23:11, Sad, 158, 152, 2024-02-27 23:52
Tadhg, OK, 2024-03-03 11:05, OK, 57, 41, 2024-03-03 11:34
Liam, Happy, 2024-02-27 00:41, OK, 91, 85, 2024-02-27 01:19
Orlaith, OK, 2024-02-27 20:45, Happy, 74, 19, 2024-02-27 21:19
Eoin, Sad, 2024-03-02 00:09, Sad, 6, 6, 2024-03-02 00:34
Sofia, Happy, 2024-02-28 19:20, OK, 164, 55, 2024-02-28 19:34
Amelia, Sad, 2024-03-02 00:57, Sad, 80, 56, 2024-03-02 01:03
Eli, Sad, 2024-03-03 11:31, OK, 59, 46, 2024-03-03 11:45
Aoibhe, OK, 2024-02-27 00:34, OK, 183, 66, 2024-02-27 00:44
Fainche, Sad, 2024-03-02 16:18, OK, 97, 33, 2024-03-02 16:45
Layla, Sad, 2024-02-27 03:50, Happy, 52, 41, 2024-02-27 04:01
Emma, Sad, 2024-02-29 23:14, Happy, 180, 124, 2024-02-29 23:21
Lily, OK, 2024-03-01 21:15, Happy, 15, 14, 2024-03-01 21:33
Peadar, Happy, 2024-02-27 11:55, OK, 71, 55, 2024-02-27 12:19
Grace, Sad, 2024-02-29 13:53, OK, 153, 31, 2024-02-29 14:02
Lorcan, Sad, 2024-03-01 06:08, Sad, 26, 13, 2024-03-01 06:49
Zoe, Sad, 2024-03-02 19:38, Happy, 88, 40, 2024-03-02 19:48
Colm, OK, 2024-02-29 17:31, Sad, 177, 36, 2024-02-29 18:07
Padraig, Sad, 2024-02-29 05:54, OK, 106, 102, 2024-02-29 05:58
Sean, Sad, 2024-02-27 06:27, Happy, 27, 18, 2024-02-27 07:02
Nora, Sad, 2024-03-04 02:46, Happy, 133, 40, 2024-03-04 03:14
Isabella, OK, 2024-02-27 13:21, Happy, 200, 108, 2024-02-27 13:42
Eimear, OK, 2024-03-04 05:20, OK, 98, 78, 2024-03-04 05:26
Matthew, Sad, 2024-02-27 08:16, Happy, 136, 56, 2024-02-27 08:21
Siofra, OK, 2024-03-04 18:40, Happy, 71, 18, 2024-03-04 18:50
Amelia, OK, 2024-03-03 19:09, OK, 157, 31, 2024-03-03 19:48
Mia, Happy, 2024-02-29 22:08, Happy, 68, 46, 2024-02-29 22:19
Saoirse, Happy, 2024-02-28 02:31, OK, 44, 33, 2024-02-28 03:02
Maura, Sad, 2024-03-01 11:55, Sad, 180, 141, 2024-03-01 12:24
Lucas, Sad, 2024-03-03 13:12, Happy, 98, 26, 2024-03-03 13:52
Carter, OK, 2024-03-02 20:47, OK, 132, 36, 2024-03-02 20:54
Ronan, Happy, 2024-03-04 05:46, Happy, 16, 12, 2024-03-04 06:22
Niamh, Sad, 2024-03-01 01:19, Happy, 132, 107, 2024-03-01 01:40
Nora, OK, 2024-02-29 06:35, OK, 43, 15, 2024-02-29 06:58
Aoibheann, Sad, 2024-02-27 06:12, Happy, 13, 12, 2024-02-27 06:37
Madison, Sad, 2024-03-03 03:36, OK, 25, 13, 2024-03-03 03:52
Ciara, OK, 2024-02-29 23:34, Happy, 169, 117, 2024-02-29 23:42
Fionn, Happy, 2024-03-02 07:48, Happy, 115, 64, 2024-03-02 07:55
Grace, OK, 2024-02-29 09:16, Happy, 187, 111, 2024-02-29 09:19
James, Happy, 2024-02-29 15:02, Happy, 5, 5, 2024-02-29 15:21
Ciara, Sad, 2024-03-01 12:04, Happy, 132, 43, 2024-03-01 12:43
Tadhg, Happy, 2024-02-27 12:47, Happy, 107, 67, 2024-02-27 13:17
Mairead, Sad, 2024-02-29 04:00, OK, 133, 56, 2024-02-29 04:28
Elijah, Sad, 2024-02-28 06:45, Happy, 149, 46, 2024-02-28 07:20
Ciara, OK, 2024-03-01 19:27, Happy, 185, 92, 2024-03-01 19:44
Eoin, Sad, 2024-03-03 09:59, Happy, 75, 20, 2024-03-03 10:37
Clare, Happy, 2024-02-27 18:53, OK, 133, 38, 2024-02-27 19:18
Cillian, Sad, 2024-03-04 11:03, Happy, 68, 29, 2024-03-04 11:10
Niall, OK, 2024-03-02 18:05, OK, 119, 50, 2024-03-02 18:42
Scarlett, Sad, 2024-02-27 01:27, Happy, 64, 33, 2024-02-27 02:00
Liam, Happy, 2024-02-29 23:13, Happy, 177, 80, 2024-02-29 23:20
Oisin, Sad, 2024-02-29 04:39, Happy, 162, 71, 2024-02-29 04:49
Scarlett, OK, 2024-03-04 01:11, Happy, 107, 92, 2024-03-04 01:47
Rory, Sad, 2024-03-01 08:54, Happy, 108, 43, 2024-03-01 09:24
Fiona, OK, 2024-03-02 17:25, Happy, 102, 29, 2024-03-02 17:44
Roisin, OK, 2024-02-28 11:44, OK, 101, 39, 2024-02-28 11:50
Fergus, OK, 2024-03-02 22:02, Happy, 70, 69, 2024-03-02 22:28
Aoibheann, Sad, 2024-02-28 06:38, Happy, 93, 89, 2024-02-28 07:06
Madison, Sad, 2024-03-04 12:41, Happy, 94, 68, 2024-03-04 12:55
Dara, Sad, 2024-02-29 19:40, Happy, 115, 63, 2024-02-29 19:49
Alexander, Sad, 2024-03-01 19:27, Happy, 66, 51, 2024-03-01 19:55
Fiona, Happy, 2024-02-29 08:43, Happy, 68, 22, 2024-02-29 09:05
Nora, Sad, 2024-02-29 12:31, OK, 39, 11, 2024-02-29 12:51
Aoibhe, Sad, 2024-02-29 17:12, Happy, 96, 49, 2024-02-29 17:39
Amelia, OK, 2024-03-03 02:18, Sad, 1, 1, 2024-03-03 02:48
Daniel, Sad, 2024-03-01 06:53, Sad, 59, 51, 2024-03-01 07:11
Sorcha, Sad, 2024-03-02 09:48, Happy, 134, 124, 2024-03-02 10:19
Aria, OK, 2024-02-27 04:19, OK, 74, 28, 2024-02-27 04:25
Ronan, Sad, 2024-03-01 11:10, Happy, 6, 5, 2024-03-01 11:29
Donal, Sad, 2024-02-27 08:13, Happy, 12, 9, 2024-02-27 08:50
Matthew, OK, 2024-02-29 10:35, OK, 27, 21, 2024-02-29 11:09
Grace, OK, 2024-02-28 20:14, Happy, 21, 21, 2024-02-28 20:50
Carter, OK, 2024-02-27 20:29, Happy, 188, 71, 2024-02-27 21:00
Cillian, OK, 2024-02-28 05:24, Happy, 114, 68, 2024-02-28 05:27
Logan, OK, 2024-03-01 07:23, Happy, 197, 108, 2024-03-01 07:33
Emily, Sad, 2024-03-01 23:54, Happy, 67, 38, 2024-03-02 00:23
Ella, Happy, 2024-03-01 15:24, OK, 62, 13, 2024-03-01 15:41
Daire, Sad, 2024-02-27 16:23, OK, 44, 31, 2024-02-27 16:50
Tadhg, Sad, 2024-03-01 23:17, OK, 182, 93, 2024-03-01 23:27
Brigid, OK, 2024-03-04 13:54, Happy, 145, 30, 2024-03-04 14:12
Sorcha, Sad, 2024-03-02 21:18, Sad, 74, 32, 2024-03-02 21:32
Padraig, OK, 2024-02-26 23:57, OK, 61, 21, 2024-02-27 00:04
Caoimhe, Sad, 2024-02-29 01:44, Happy, 134, 96, 2024-02-29 02:11
Daire, Sad, 2024-02-28 10:07, OK, 187, 170, 2024-02-28 10:28
Olivia, Sad, 2024-03-02 19:38, OK, 40, 18, 2024-03-02 19:50
Scarlett, OK, 2024-03-02 19:07, OK, 197, 102, 2024-03-02 19:33
Eimear, Sad, 2024-02-27 05:25, OK, 166, 60, 2024-02-27 05:31
Carter, Sad, 2024-02-29 08:51, Sad, 56, 21, 2024-02-29 09:28
Aine, Sad, 2024-03-02 03:15, Happy, 76, 39, 2024-03-02 03:40
Oisin, OK, 2024-03-01 11:34, Happy, 47, 16, 2024-03-01 11:50
David, Sad, 2024-02-29 23:02, OK, 113, 79, 2024-02-29 23:33
Sebastian, OK, 2024-02-27 21:17, Happy, 51, 32, 2024-02-27 21:29
Saoirse, Sad, 2024-03-01 16:58, Happy, 194, 173, 2024-03-01 17:11
Isabella, Sad, 2024-03-04 16:47, OK, 44, 26, 2024-03-04 16:52
Olivia, Sad, 2024-03-04 19:11, Happy, 67, 64, 2024-03-04 19:21
Ella, OK, 2024-02-28 12:19, Happy, 184, 124, 2024-02-28 12:42
Saoirse, Happy, 2024-02-27 06:45, Sad, 83, 60, 2024-02-27 07:25
Mason, Sad, 2024-03-03 23:50, Happy, 137, 95, 2024-03-04 00:17
Lily, Happy, 2024-03-03 20:40, OK, 38, 12, 2024-03-03 21:00
Deirdre, Sad, 2024-02-29 22:14, Happy, 195, 114, 2024-02-29 22:33
Padraig, Happy, 2024-03-03 05:58, Sad, 25, 22, 2024-03-03 06:24
Sofia, Happy, 2024-03-01 18:15, OK, 32, 11, 2024-03-01 18:27
Lillian, Sad, 2024-03-03 12:12, Happy, 37, 17, 2024-03-03 12:41
Lillian, Happy, 2024-03-03 06:05, Happy, 6, 5, 2024-03-03 06:37
Sorcha, Sad, 2024-03-01 07:00, OK, 9, 8, 2024-03-01 07:34
Niamh, Sad, 2024-02-29 04:13, Happy, 117, 80, 2024-02-29 04:45
Sophia, Sad, 2024-03-01 10:37, OK, 71, 15, 2024-03-01 11:13
Maura, OK, 2024-02-27 22:54, Happy, 172, 37, 2024-02-27 23:04
Mairin, Sad, 2024-03-04 01:08, Sad, 193, 166, 2024-03-04 01:24
Amelia, OK, 2024-02-27 23:15, Sad, 27, 18, 2024-02-27 23:39
Daniel, OK, 2024-02-28 17:15, Sad, 133, 46, 2024-02-28 17:37
Deirdre, Happy, 2024-03-01 00:11, OK, 183, 80, 2024-03-01 00:18
Ciar, OK, 2024-03-02 17:52, Sad, 140, 97, 2024-03-02 18:11
Muireann, Sad, 2024-03-01 22:32, Happy, 48, 39, 2024-03-01 22:57
Sorcha, OK, 2024-02-28 04:32, Happy, 164, 128, 2024-02-28 04:55
Padraig, Sad, 2024-02-29 09:59, OK, 180, 176, 2024-02-29 10:35
Brigid, Sad, 2024-03-03 08:42, Happy, 96, 81, 2024-03-03 09:09
Grainne, Happy, 2024-02-29 15:30, Sad, 133, 93, 2024-02-29 15:55
Ella, Sad, 2024-02-29 07:44, Happy, 78, 29, 2024-02-29 07:52
Riona, Sad, 2024-03-04 17:31, Happy, 65, 15, 2024-03-04 17:52
Lorcan, OK, 2024-03-02 10:29, Happy, 162, 67, 2024-03-02 11:09
Zoe, OK, 2024-03-04 09:57, Happy, 197, 68, 2024-03-04 10:32
Nuala, Sad, 2024-02-28 23:10, Happy, 146, 101, 2024-02-28 23:49
Michael, Sad, 2024-02-27 17:44, OK, 138, 87, 2024-02-27 18:03
Joseph, OK, 2024-03-02 22:14, OK, 137, 94, 2024-03-02 22:29
Donal, Sad, 2024-03-01 15:10, Happy, 112, 58, 2024-03-01 15:20
Joseph, Sad, 2024-03-04 03:59, OK, 142, 60, 2024-03-04 04:09
Liam, OK, 2024-02-29 16:19, Happy, 72, 24, 2024-02-29 16:36
Carter, Sad, 2024-03-03 02:30, OK, 194, 64, 2024-03-03 02:54
Abigail, OK, 2024-02-28 23:35, Happy, 173, 118, 2024-02-28 23:44
Mila, OK, 2024-03-03 19:11, Happy, 32, 15, 2024-03-03 19:18
Sorcha, Sad, 2024-03-03 23:33, OK, 62, 51, 2024-03-03 23:49
Lucas, Sad, 2024-03-03 22:31, OK, 113, 66, 2024-03-03 23:00
Peadar, Sad, 2024-03-01 14:44, OK, 194, 118, 2024-03-01 15:09
Madison, Sad, 2024-02-28 12:50, Sad, 194, 156, 2024-02-28 13:01
Mason, Sad, 2024-02-28 07:43, Happy, 109, 59, 2024-02-28 07:56
Mila, Happy, 2024-02-27 23:25, OK, 9, 9, 2024-02-27 23:36
Eleanor, Sad, 2024-03-02 18:10, OK, 123, 101, 2024-03-02 18:42
Fainche, Happy, 2024-02-28 22:33, OK, 44, 44, 2024-02-28 23:06
Seanan, OK, 2024-03-04 01:24, Happy, 77, 43, 2024-03-04 01:28
Scarlett, Happy, 2024-03-03 04:09, OK, 37, 24, 2024-03-03 04:25
Victoria, Sad, 2024-02-28 21:54, Sad, 3, 3, 2024-02-28 22:29
Clare, OK, 2024-02-28 06:35, Happy, 116, 90, 2024-02-28 06:49
Daniel, OK, 2024-03-02 21:44, Happy, 168, 118, 2024-03-02 22:10
Sinead, OK, 2024-03-04 02:59, OK, 10, 10, 2024-03-04 03:22
Oliver, Sad, 2024-02-26 21:01, Happy, 188, 149, 2024-02-26 21:24
Niall, OK, 2024-02-28 19:11, OK, 4, 4, 2024-02-28 19:40
Daire, Happy, 2024-02-27 06:53, OK, 40, 35, 2024-02-27 07:12
Hannah, OK, 2024-03-02 13:45, Happy, 90, 44, 2024-03-02 13:53
James, OK, 2024-02-29 23:46, Happy, 42, 11, 2024-02-29 23:50
Noah, Sad, 2024-02-27 02:20, Happy, 126, 86, 2024-02-27 02:26
Grace, Happy, 2024-03-01 11:41, Happy, 69, 60, 2024-03-01 11:45
Aria, Sad, 2024-03-02 13:14, OK, 32, 30, 2024-03-02 13:18
Carter, Happy, 2024-02-29 03:00, Happy, 105, 85, 2024-02-29 03:22
Dara, Sad, 2024-02-27 07:37, OK, 184, 166, 2024-02-27 07:43
Cian, Happy, 2024-03-01 20:59, Sad, 167, 68, 2024-03-01 21:10
Olivia, Sad, 2024-03-03 00:52, Happy, 189, 127, 2024-03-03 01:04
Maura, OK, 2024-02-27 03:51, Happy, 146, 58, 2024-02-27 04:05
Olivia, Sad, 2024-03-02 10:55, Happy, 177, 38, 2024-03-02 11:15
Donal, OK, 2024-03-04 07:51, OK, 156, 97, 2024-03-04 08:12
Maura, Sad, 2024-02-27 04:31, Happy, 86, 28, 2024-02-27 04:54
Seanan, Happy, 2024-02-28 02:03, OK, 111, 68, 2024-02-28 02:37
Cian, Sad, 2024-03-01 07:31, OK, 14, 13, 2024-03-01 08:06
Emma, OK, 2024-02-28 01:45, Happy, 151, 35, 2024-02-28 02:09
Amelia, OK, 2024-02-29 00:45, Happy, 79, 68, 2024-02-29 01:09
Landon, Sad, 2024-02-28 21:24, OK, 106, 29, 2024-02-28 21:48
Ciar, Sad, 2024-02-29 09:03, OK, 70, 14, 2024-02-29 09:23
Caoimhe, OK, 2024-03-04 09:10, OK, 113, 101, 2024-03-04 09:41
Aisling, Sad, 2024-03-02 20:16, OK, 14, 13, 2024-03-02 20:32
James, Sad, 2024-03-04 11:32, Happy, 119, 74, 2024-03-04 12:09
Saoirse, OK, 2024-02-27 23:09, Happy, 54, 35, 2024-02-27 23:35
Daniel, OK, 2024-03-04 18:23, OK, 128, 114, 2024-03-04 18:53
Benjamin, OK, 2024-02-29 05:25, Happy, 35, 16, 2024-02-29 05:32
David, Sad, 2024-03-04 17:38, Happy, 182, 58, 2024-03-04 18:15
Cathal, Sad, 2024-03-02 23:51, Happy, 44, 19, 2024-03-03 00:26
Ciara, Sad, 2024-02-29 20:23, Happy, 62, 18, 2024-02-29 20:35
Matthew, OK, 2024-03-01 01:39, Happy, 72, 58, 2024-03-01 01:51
Daniel, OK, 2024-02-29 02:31, OK, 17, 16, 2024-02-29 03:04
Liam, Sad, 2024-03-04 05:27, Sad, 193, 41, 2024-03-04 06:03
Eleanor, Sad, 2024-02-28 05:13, OK, 119, 78, 2024-02-28 05:20
Roisin, Happy, 2024-03-02 15:59, OK, 119, 97, 2024-03-02 16:34
Cathal, OK, 2024-03-02 12:35, Happy, 171, 78, 2024-03-02 13:04
Ciar, Sad, 2024-02-28 16:50, OK, 48, 27, 2024-02-28 17:01
Ella, Sad, 2024-02-27 17:41, Happy, 132, 112, 2024-02-27 17:58
Rory, OK, 2024-03-04 00:22, OK, 140, 109, 2024-03-04 00:46
Odhran, OK, 2024-03-01 22:27, OK, 173, 128, 2024-03-01 23:08
Emily, Sad, 2024-02-26 20:19, Happy, 200, 108, 2024-02-26 20:46
Dara, Happy, 2024-02-28 17:52, Happy, 184, 136, 2024-02-28 18:11
Olivia, Sad, 2024-03-04 18:20, Happy, 74, 21, 2024-03-04 18:31
Aine, OK, 2024-03-03 01:15, OK, 160, 122, 2024-03-03 01:26
Aoibhinn, OK, 2024-03-01 21:57, OK, 193, 57, 2024-03-01 22:21
Grace, OK, 2024-02-28 18:13, Happy, 164, 54, 2024-02-28 18:46
Fainche, Sad, 2024-02-27 03:27, Happy, 36, 17, 2024-02-27 03:49
Saoirse, OK, 2024-03-01 20:33, OK, 168, 45, 2024-03-01 20:45
Orla, OK, 2024-02-28 07:57, OK, 162, 47, 2024-02-28 08:30
Lillian, Sad, 2024-03-02 05:10, Happy, 96, 25, 2024-03-02 05:43
Lorcan, Sad, 2024-03-04 19:53, Happy, 106, 31, 2024-03-04 20:13
David, OK, 2024-02-28 01:08, Sad, 195, 162, 2024-02-28 01:23
Cathal, Sad, 2024-03-03 20:11, Happy, 164, 47, 2024-03-03 20:30
Emily, Sad, 2024-02-26 21:22, Sad, 135, 32, 2024-02-26 21:42
Aria, OK, 2024-03-03 23:31, OK, 51, 19, 2024-03-04 00:06
Clodagh, Sad, 2024-03-02 06:03, Happy, 100, 91, 2024-03-02 06:13
Amelia, OK, 2024-03-03 11:17, Happy, 94, 52, 2024-03-03 11:55
Hannah, Sad, 2024-02-29 23:30, OK, 113, 96, 2024-02-29 23:52
Eleanor, OK, 2024-02-28 15:59, OK, 105, 77, 2024-02-28 16:21
Sofia, Sad, 2024-02-27 07:43, Happy, 78, 58, 2024-02-27 07:49
Elijah, Sad, 2024-03-03 04:04, Happy, 51, 15, 2024-03-03 04:22
Tadhg, Sad, 2024-02-27 10:11, OK, 75, 39, 2024-02-27 10:24
Hannah, Sad, 2024-03-02 06:33, Happy, 102, 95, 2024-03-02 07:11
Diarmuid, Sad, 2024-02-28 01:10, Happy, 57, 25, 2024-02-28 01:40
Wyatt, Sad, 2024-03-02 11:19, Happy, 183, 157, 2024-03-02 11:30
Jackson, OK, 2024-02-28 01:25, Happy, 72, 54, 2024-02-28 01:52
Caoimhe, OK, 2024-03-01 03:51, OK, 145, 98, 2024-03-01 04:02
Aiden, OK, 2024-03-03 17:05, OK, 81, 69, 2024-03-03 17:08
Siobhan, Sad, 2024-02-29 11:21, OK, 165, 143, 2024-02-29 11:55
Rory, Happy, 2024-03-02 11:36, Happy, 40, 28, 2024-03-02 12:10
Caoilfhionn, Sad, 2024-03-01 05:51, OK, 29, 29, 2024-03-01 06:25
Odhran, OK, 2024-02-28 00:19, OK, 49, 15, 2024-02-28 00:34
Colm, Sad, 2024-03-02 22:28, Happy, 153, 61, 2024-03-02 22:33
Tadhg, Happy, 2024-03-01 21:16, Happy, 140, 82, 2024-03-01 21:21
Orla, OK, 2024-02-29 10:00, Happy, 58, 15, 2024-02-29 10:11
Cormac, Sad, 2024-03-01 12:44, Happy, 49, 24, 2024-03-01 12:53
Victoria, OK, 2024-03-03 13:00, OK, 157, 95, 2024-03-03 13:34
Caoimhe, Sad, 2024-02-27 04:55, Happy, 37, 10, 2024-02-27 05:17
Niall, Sad, 2024-03-02 03:26, Sad, 81, 62, 2024-03-02 03:41
Logan, OK, 2024-03-01 13:38, Happy, 53, 15, 2024-03-01 13:47
Maeve, OK, 2024-03-04 14:15, OK, 160, 106, 2024-03-04 14:36
Lucas, OK, 2024-02-28 04:07, OK, 30, 23, 2024-02-28 04:10
Aoibhe, Happy, 2024-02-29 10:08, OK, 141, 107, 2024-02-29 10:16
